GSR Conductance CAL (u Siemens)_002 ,GSR Conductance CAL (u Siemens)_001 ,GSR Conductance CAL (u Siemens)_004 ,GSR Conductance CAL (u Siemens)_003 ,GSR Conductance CAL (u Siemens)_005 ,GSR Conductance CAL (u Siemens)_006 ,GSR Conductance CAL (u Siemens)_007
-1.006618035394885                  ,                                    ,-0.07141623642758683                ,-0.6846019508474699                 ,-0.09381187752755071                ,-0.8579184706341261                 ,-0.47043373556326434
-1.0076049866789882                 ,                                    ,-0.07053222374618474                ,-0.6847093781779414                 ,-0.09455663990274597                ,-0.8589291859065397                 ,-0.4710276804713477
-1.0085590409184868                 ,1.2214107844398767                  ,-0.06991341321783087                ,-0.6848168055084127                 ,-0.09526416965809151                ,-0.8596872223608498                 ,-0.47156763438149946
-1.0093815008340339                 ,1.2273701897155436                  ,                                    ,-0.6849242328388843                 ,-0.09597169941343704                ,-0.860571587945194                  ,-0.4721075882916512
-1.010138163587605                  ,1.2332901287311067                  ,                                    ,-0.6850316601693557                 ,-0.09667921917076436                ,-0.8614559535295381                 ,-0.47259355120387153
-1.010697437928016                  ,1.2391311352264622                  ,-0.06938300065487236                ,-0.6851390874998272                 ,-0.09734950630824192                ,-0.8622139899838482                 ,-0.4731874961119549
-1.0111251179444751                 ,1.2449326770672082                  ,-0.06894099431417132                ,-0.68522861027522                   ,-0.09805702606556924                ,-0.8630983555681924                 ,-0.473835440804137
-1.011421203636983                  ,1.2507144841724083                  ,-0.06858738593886565                ,-0.6853360376056915                 ,-0.09869008058319707                ,-0.8639827211525365                 ,-0.4743753947142887
-1.011519897843563                  ,1.2564370918874526                  ,-0.06823377756355999                ,-0.6854434649361629                 ,-0.0993976103385426                 ,-0.8647407576068469                 ,-0.474969339622372
-1.0115527948881675                 ,1.262100500212341                   ,-0.06805697337590716                ,-0.6855687968217129                 ,-0.10006789747602016                ,-0.8656251231911909                 ,-0.4755092935325238
-1.0114869977261918                 ,                                    ,-0.0679685671536497                 ,-0.6856583195971059                 ,-0.10077542723136569                ,-0.8665094887755349                 ,-0.4761032384406071
-1.0113883035196114                 ,1.2676652428869704                  ,-0.06788016918825432                ,-0.6857836514826559                 ,-0.1014084717509753                 ,-0.8672675252298453                 ,-0.47664319235075886
-1.011190912033684                  ,1.2732299855615998                  ,-0.0679685671536497                 ,-0.6858910788131274                 ,-0.10207875888845289                ,-0.8681518908141893                 ,
-1.0109277233857805                 ,1.2787355304515677                  ,-0.06805696511904508                ,-0.6860164106986774                 ,-0.10274904602593045                ,-0.8690362769565693                 ,-0.47723713725884215
-1.0106645347378773                 ,                                    ,-0.06823376930669792                ,-0.6861059334740703                 ,-0.1033448579256903                 ,-0.8699206425409133                 ,-0.4778310909530928
-1.0103684490453697                 ,                                    ,-0.06849897145974612                ,-0.6862312653596203                 ,-0.10397790244529992                ,-0.8706786789952236                 ,-0.4784250358611761
-1.0101710575594423                 ,1.28412267495573                    ,-0.06885257157818972                ,-0.6863386926900918                 ,-0.10453647172719177                ,-0.8714367154495339                 ,-0.4789649897713278
-1.0099407690289106                 ,1.2894900879353346                  ,-0.0692061716966333                 ,-0.6864640245756418                 ,-0.10528123410238704                ,-0.8723210810338781                 ,-0.47950494368147956
-1.0097104804983787                 ,1.2947982999192897                  ,-0.06964817803733435                ,-0.6865535473510346                 ,-0.10583980338427892                ,-0.8730791174881882                 ,-0.4800988973757302
-1.0095788892471942                 ,1.3000867787731927                  ,-0.07017858234343077                ,-0.6866788792365847                 ,-0.10647284790388854                ,-0.8739635036305681                 ,-0.48074684206791235
-1.0094472949232425                 ,1.3053160598424345                  ,-0.0707089866495272                 ,-0.6867863065670561                 ,-0.10706865980364837                ,-0.8748478897729481                 ,-0.48134079576216293
-1.0093486007166623                 ,1.3105256077816239                  ,-0.07141619514327646                ,-0.6868937338975276                 ,-0.10762722908554027                ,-0.875732275915328                  ,-0.48193474945641357
-1.009315703672058                  ,                                    ,-0.07212340363702571                ,-0.6870190657830776                 ,-0.10829751622301784                ,-0.8764903123696384                 ,-0.4824747033665653
-1.0092828035546866                 ,1.3156167553350082                  ,-0.07291901835303242                ,-0.6871264931135491                 ,-0.1088933281227777                 ,-0.8772483488239486                 ,-0.48306865706081586
-1.0093157036720581                 ,1.3206487051037312                  ,-0.07371463306903915                ,-0.6872518249990991                 ,-0.10948914002253755                ,-0.8780063852782589                 ,-0.48360861097096763
-1.0093486007166623                 ,1.3256609201369078                  ,-0.07459865400730331                ,-0.6873771568846492                 ,-0.11008495192229743                ,-0.8787644217325692                 ,-0.48414856488111946
-1.009414397878638                  ,                                    ,-0.07548267494556749                ,-0.6874845842151206                 ,-0.11064353120220755                ,-0.8793961084988099                 ,-0.48474250978920275
-1.0095459891298226                 ,                                    ,-0.07636669588383165                ,-0.687592011545592                  ,-0.11120211048211766                ,                                    ,-0.48533645469728603
-1.0096117832190314                 ,                                    ,-0.0773391147874912                 ,-0.687717343431142                  ,-0.11179792238187755                ,                                    ,-0.4859843993894682
-1.009743377542983                  ,1.330456072345008                   ,-0.07839993165654612                ,-0.6878247707616135                 ,                                    ,                                    ,-0.4865783442975515
-1.009907868911539                  ,1.3352117566875106                  ,-0.07946075678246312                ,-0.687932198092085                  ,-0.11239373428163743                ,-0.88015414495312                   ,-0.4871722979918021
-1.0100394632354908                 ,                                    ,-0.08060997987377551                ,-0.6880396254225565                 ,-0.11291507094367959                ,                                    ,-0.48782024268398416
-1.0102368547214182                 ,                                    ,-0.08175920296508787                ,-0.688182861863185                  ,-0.11351088284343946                ,                                    ,-0.4884141963782348
-1.0104342462073455                 ,1.339809577595092                   ,-0.08290842605640027                ,-0.6882902891936565                 ,-0.11414392736304907                ,                                    ,-0.48911614085451577
-1.0106645347378773                 ,1.3443481975070235                  ,-0.08414605536997008                ,-0.688397716524128                  ,-0.11477698188067688                ,                                    ,-0.48971009454876635
-1.0108619262238048                 ,1.3488868190244496                  ,-0.08529527846128246                ,-0.6885051438545995                 ,-0.11537279378043673                ,-0.8809121814074303                 ,-0.49041203902504726
-1.0110593177097322                 ,1.3533859726762776                  ,-0.08653289951799023                ,-0.6886304757401495                 ,-0.11596859568217836                ,-0.8815438681736709                 ,-0.49095199293519903
-1.0113225063576357                 ,                                    ,-0.08759371638704515                ,-0.688773712180778                  ,-0.11656440758193824                ,-0.8823019046279813                 ,-0.4916539286253127
-1.0116185920501433                 ,1.357806195413392                   ,-0.08883134570061499                ,-0.6888811395112495                 ,-0.11716021948169812                ,-0.8829335913942219                 ,-0.49224787353339605
-1.0119475747872553                 ,1.3621869518904035                  ,-0.09006896675732273                ,-0.6890064713967995                 ,-0.11775603138145797                ,-0.8836916278485323                 ,-0.4929498180096769
-1.0123094545689717                 ,1.3665085089772586                  ,-0.0913065878140305                 ,-0.6891318032823496                 ,-0.11824012542563218                ,-0.8844496643028426                 ,-0.4935437629177602
-1.0127371345854308                 ,1.3707905998040102                  ,-0.09254421712760033                ,-0.6892571351678995                 ,-0.11883592732737382                ,                                    ,-0.49419170760994235
-1.0132964089258418                 ,1.3749937565050598                  ,-0.0936934402189127                 ,-0.6893466579432925                 ,-0.11943173922713368                ,                                    ,-0.49483965230212446
-1.0140201746348085                 ,1.3791771800760577                  ,-0.09493106127562045                ,-0.6894719898288425                 ,-0.12002755112689355                ,                                    ,-0.4954875969943066
-1.01487553159496                   ,1.3833014058623943                  ,-0.09599188640153747                ,-0.6895973217143926                 ,-0.12058612040878547                ,-0.8852077007571529                 ,-0.49613554168648877
-1.0158953799236674                 ,1.3873861637831328                  ,-0.09714110949284985                ,-0.6897226535999426                 ,-0.12110745707082762                ,-0.8859657372114631                 ,-0.49678348637867087
-1.0170468256490937                 ,1.39141172391921                    ,-0.09829032432730016                ,-0.6898300809304141                 ,-0.12170325897256927                ,-0.8868501233538431                 ,-0.497431431070853
-1.0183298656984716                 ,1.395397816189689                   ,-0.09935114119635508                ,-0.6899554128159641                 ,-0.12226182825446118                ,-0.8874818306781194                 ,-0.4980253759789363
-1.0197115999544295                 ,1.3993641753301163                  ,-0.10041195806540998                ,-0.6900807447015141                 ,-0.12278315491848513                ,-0.8881135380023959                 ,-0.4986733206711184
-1.0212578255789433                 ,1.403271336685882                   ,-0.1014727749344649                 ,-0.6902239811421427                 ,-0.12337895682022677                ,-0.8889979241447759                 ,-0.4993212653633005
-1.022869848365433                  ,1.407158764911596                   ,-0.10244519383812445                ,-0.6903493130276928                 ,-0.12397476871998667                ,-0.8897559605990861                 ,-0.5000772008375131
-1.0245147681965272                 ,                                    ,-0.10341761274178399                ,-0.6904567403581642                 ,-0.12453333800187856                ,-0.8905139970533965                 ,-0.5006711545317636
-1.0261925881449927                 ,                                    ,-0.10430162542318606                ,-0.6905820722437143                 ,-0.12501743204605276                ,-0.8912720335077067                 ,-0.5013190992239458
-1.0278046109314827                 ,1.410868593361349                   ,-0.10527404432684563                ,-0.6907074041292645                 ,-0.12557600132794466                ,-0.892030069962017                  ,-0.5019670439161278
-1.0292521392766494                 ,1.4145192240264404                  ,-0.10615806526510978                ,-0.6908327360148143                 ,-0.1260973379899868                 ,-0.8926617772862935                 ,-0.5026689796062415
                                    ,1.418169854691532                   ,-0.10704207794651188                ,-0.6909401633452859                 ,-0.126581432034161                  ,-0.8935461428706375                 ,-0.5033169242984237
-1.030370684884704                  ,                                    ,-0.1078376926625186                 ,-0.6910654952308358                 ,-0.12710275869818494                ,-0.8944305084549816                 ,-0.5039648689906058
-1.0312918420795985                 ,                                    ,-0.10845650319087248                ,-0.6911729225613072                 ,-0.12766132798007684                ,-0.8951885449092919                 ,-0.5046668046807194
-1.032081401877774                  ,                                    ,-0.10907531371922635                ,-0.6912982544468572                 ,                                    ,-0.8959465813636023                 ,-0.5053687403708331
-1.0326735732627892                 ,                                    ,-0.10960571802532279                ,-0.6914056817773288                 ,                                    ,-0.8965782886878787                 ,-0.506070684847114
-1.0331670504412243                 ,1.421563954665949                   ,-0.11004772436602382                ,-0.6915310136628787                 ,-0.12818265464410078                ,-0.8973363251421889                 ,-0.5067186295392961
-1.0334960362511034                 ,1.4249383215103142                  ,-0.11031292651907203                ,-0.6916384409933503                 ,                                    ,-0.8980943615964992                 ,-0.5074745650135086
-1.033726324781635                  ,1.4282732220945757                  ,-0.11057813692898233                ,-0.6917816774339788                 ,                                    ,-0.8987260689207757                 ,-0.5081225097056907
-1.0338908161501912                 ,1.4316081210733427                  ,-0.11066653489437771                ,-0.6918891047644503                 ,-0.1287412239259927                 ,-0.8994841053750859                 ,-0.5088244541819716
-1.0339895134295383                 ,1.4348838222674487                  ,-0.11075494111663517                ,-0.6920323412050788                 ,                                    ,-0.9001158126993625                 ,-0.5094184078762223
-1.0340553105915142                 ,1.4381200572014508                  ,-0.11084333908203053                ,-0.6921397685355504                 ,-0.1292997932078846                 ,-0.9008738491536726                 ,-0.510120343566336
-1.0339895134295385                 ,1.441336559005401                   ,-0.11084333908203053                ,-0.6922651004211003                 ,-0.12982112986992672                ,-0.901631885607983                  ,-0.5107142972605865
-1.0339237162675625                 ,1.4445135945492473                  ,-0.11066653489437771                ,-0.6923904323066504                 ,-0.1303796991518186                 ,-0.9023899220622933                 ,-0.5114162417368675
-1.033792121943611                  ,1.4477103632231456                  ,-0.11040133274132949                ,-0.6925157641922006                 ,-0.1309010258158426                 ,-0.9031479585166037                 ,-0.5120641864290496
-1.0335947304576836                 ,1.4508676656369404                  ,                                    ,-0.6926410960777506                 ,-0.13142236247788472                ,-0.9040323241009476                 ,-0.5128201219032621
-1.0332986447651757                 ,1.4539855001851367                  ,                                    ,-0.692748523408222                  ,-0.1319064565220589                 ,-0.904790360555258                  ,-0.5134680665954442
-1.0329038648660882                 ,1.4570836032087757                  ,-0.10987092017837095                ,-0.6928738552937719                 ,-0.13239055056623308                ,-0.9056747466976378                 ,-0.5143319928516871
-1.0325090849670004                 ,1.4601817062324147                  ,-0.10925210965001711                ,-0.692999187179322                  ,-0.13291187723025702                ,-0.9064327831519481                 ,-0.5149799375438692
-1.0321143050679127                 ,1.4632403413904558                  ,-0.10845649493401037                ,-0.6931245190648719                 ,-0.13347044651214893                ,-0.9071908196062585                 ,-0.5157358730180817
-1.0317195220960576                 ,1.4662595102883926                  ,-0.10766088021800366                ,-0.6932498509504221                 ,-0.13399177317617286                ,-0.9078225063724991                 ,-0.5163838177102636
-1.0313247391242026                 ,1.4692589476617723                  ,-0.10668846957120617                ,-0.6933930873910507                 ,-0.13451309984019683                ,-0.9085805428268094                 ,-0.5171397531844761
-1.0308970591077433                 ,                                    ,-0.10571605066754663                ,-0.6935184192766007                 ,-0.13503443650223898                ,-0.9093385792811196                 ,-0.5177876978766582
-1.0304693790912842                 ,1.4721991840395021                  ,-0.10456682757623426                ,-0.6936437511621508                 ,-0.13559300578413086                ,-0.9102229654234995                 ,-0.5185436333508707
-1.030041699074825                  ,                                    ,-0.10341760448492188                ,-0.6937511784926222                 ,-0.13607709982830507                ,-0.9111073515658794                 ,-0.5192455690409844
-1.0296140190583656                 ,1.4750407547669724                  ,-0.10209157720595669                ,-0.6938765103781723                 ,-0.13659843649034722                ,-0.9117390383321201                 ,-0.5200015045151969
-1.0292192360865107                 ,1.4779415248845982                  ,-0.100677143704734                  ,-0.6939839377086437                 ,-0.1370825305345214                 ,-0.9123707250983607                 ,-0.5207574399894094
-1.0288902533493987                 ,1.4808028287421202                  ,-0.0990859142727206                 ,-0.6941271741492723                 ,-0.13760385719854534                ,-0.9130024118646015                 ,-0.5214593844656903
-1.0285612706122869                 ,1.4836246663395385                  ,-0.09731788065305431                ,-0.6942525060348222                 ,-0.13812519386058753                ,-0.9136340986308421                 ,-0.5222153199399028
-1.028265184919779                  ,                                    ,-0.09554984703338806                ,-0.6943778379203723                 ,-0.13864652052461143                ,-0.9142657853970829                 ,-0.5229172556300165
-1.028001996271876                  ,1.4863873061522959                  ,-0.09360500922606897                ,-0.6945031698059225                 ,-0.13909337195091767                ,-0.9148974721633235                 ,-0.5236731911042289
-1.0278046047859484                 ,1.4891499443595584                  ,-0.0916601714187499                 ,-0.694646406246551                  ,-0.13957746599509188                ,-0.9156555086176339                 ,-0.524321135796411
-1.0275743162554165                 ,1.4918731163067176                  ,-0.08953852942377796                ,-0.6947717381321011                 ,-0.13998708480154837                ,-0.9164135450719441                 ,-0.5250770712706235
-1.0274098248868606                 ,1.4945962898593708                  ,-0.0873284812065486                 ,-0.6948791654625726                 ,-0.14054565408344025                ,-0.9171715815262543                 ,-0.525833006744836
-1.027278230562909                  ,1.4972997302819724                  ,-0.0850300432807859                 ,-0.6950044973481226                 ,-0.14102974812761443                ,-0.9180559676686342                 ,-0.5265889422190485
-1.0271795363563287                 ,1.5000229038346253                  ,-0.08255479291050831                ,-0.6951119246785941                 ,-0.14151384217178864                ,-0.9188140041229446                 ,-0.5272908779091622
-1.0270808390769814                 ,                                    ,-0.07999114457483535                ,-0.695237256564144                  ,-0.14199793621596282                ,-0.9195720405772547                 ,-0.5280468133833746
-1.02704793895961                   ,1.5026868779971232                  ,-0.07725069205150954                ,-0.6953446838946156                 ,-0.14240755502241934                ,-0.920330077031565                  ,-0.5287487578596556
-1.0270150419150057                 ,                                    ,-0.07442183330592629                ,-0.6954879203352441                 ,-0.14289164906659352                ,-0.9212144426159092                 ,-0.5294506935497691
-1.0269821417976341                 ,1.5053113858995169                  ,-0.07150457659494765                ,-0.6955953476657156                 ,-0.14333851049091798                ,-0.9220988082002534                 ,-0.5302606200219132
-1.0270150419150057                 ,1.5079161606718592                  ,-0.06841051569631618                ,-0.6957385841063443                 ,-0.14382260453509216                ,-0.9228568446545635                 ,-0.5310165554961257
-1.02704793895961                   ,                                    ,-0.06522804857542726                ,-0.6958460114368156                 ,-0.14423222334154864                ,-0.9236148811088738                 ,-0.5318264819682696
-1.0270808360042143                 ,1.5104814675786031                  ,-0.06195718348914296                ,-0.6959892478774442                 ,-0.14471631738572285                ,-0.9242465884331503                 ,-0.5325284176583833
-1.0271466331661903                 ,1.5129875767006857                  ,-0.058509522472067886               ,-0.6961145797629942                 ,-0.1451631688120291                 ,-0.9248782957574267                 ,-0.5333923439146262
-1.0272124303281662                 ,1.5154936858227683                  ,-0.054973455232735384               ,-0.6962399116485443                 ,-0.14557278761848555                ,-0.9257626613417709                 ,-0.5340942883909071
-1.0273440246521177                 ,                                    ,-0.05134899002800749                ,-0.6963473389790158                 ,-0.14601964904281                   ,-0.926647026926115                  ,-0.5349582146471499
-1.027442721931465                  ,1.5179405939492008                  ,-0.04754772063562676                ,-0.6964905754196444                 ,-0.14646651046713446                ,-0.9274050633804252                 ,-0.5356061593393321
-1.0275743162554167                 ,                                    ,-0.04365804502098857                ,-0.696633811860273                  ,-0.1469133618934407                 ,-0.9280367707047019                 ,-0.536416085811476
-1.0276730104619967                 ,1.5203283042909723                  ,-0.039679971440955024               ,-0.696759143745823                  ,-0.14736022331776513                ,-0.928794807159012                  ,-0.537118030287757
-1.0278046047859484                 ,1.5226568152425881                  ,-0.03552509367326863                ,-0.6969023801864516                 ,-0.14784431736193934                ,-0.9295528436133224                 ,-0.537927956759901
-1.0279361991099                    ,1.5248471942838406                  ,-0.03119341997479148                ,-0.6970277120720018                 ,                                    ,-0.9304372091976664                 ,-0.5386838922341134
-1.0280348963892474                 ,1.5269783723294434                  ,-0.026861738019452255               ,-0.6971709485126303                 ,                                    ,-0.9313215747820105                 ,-0.5394938274924247
-1.0281006935512231                 ,1.5290306178548385                  ,-0.02244165809871765                ,-0.6972783758431017                 ,-0.1482911787862638                 ,-0.931953282106287                  ,-0.5403037539645688
-1.0281335936685947                 ,1.5310631302501818                  ,-0.01784477399033021                ,-0.6974037077286518                 ,-0.148775272830438                  ,-0.9327113185605973                 ,-0.5411136804367128
-1.0281335936685947                 ,                                    ,-0.013247889881942775               ,-0.6975290396142018                 ,-0.14925936687461216                ,-0.9335956841449413                 ,-0.5418696159109253
-1.0280677965066187                 ,1.5330364432553694                  ,-0.008474201585902504               ,-0.6976901806099091                 ,-0.14970621830091843                ,-0.9344800497292856                 ,-0.5426795423830693
-1.0279691023000386                 ,1.534950558475896                   ,-0.0035237091022094                 ,-0.6977976079403806                 ,-0.15007859448950694                ,-0.935111757053562                  ,-0.5434354778572817
-1.0278704050206913                 ,1.5368252074363185                  ,0.0014267833814837045               ,-0.6979229398259303                 ,                                    ,-0.9358697935078721                 ,-0.5441914133314941
-1.0276401164901596                 ,1.5386406554010912                  ,0.006465673830572187                ,-0.6980482717114804                 ,-0.15045097067809546                ,-0.9366278299621825                 ,-0.5449473488057066
-1.0274098279596275                 ,1.5404166387112546                  ,0.011681368467313505                ,-0.6982094127071876                 ,-0.15089783210241994                ,-0.9376385452345963                 ,-0.5457032842799191
-1.0271137422671202                 ,1.542192620415923                   ,0.016985469326312275                ,-0.6983168400376591                 ,                                    ,-0.9383965816889066                 ,-0.5464592197541316
-1.0267189592952652                 ,1.543929137465983                   ,0.02246637437296388                 ,-0.6984600764782877                 ,-0.15127020829100846                ,-0.9392809472732507                 ,-0.5472151552283441
-1.0263570764407817                 ,1.545665654516042                   ,0.028035677385010862                ,-0.6985854083638379                 ,-0.15175430233518264                ,-0.9399126340394913                 ,-0.5479710907025566
-1.0259293964243223                 ,1.5474021715661015                  ,0.0336933866193153                  ,-0.6987286448044664                 ,-0.15212667852377118                ,-0.9406706704938017                 ,-0.5487810259608679
-1.0255017164078633                 ,1.5491189554861091                  ,0.03952789178441049                 ,-0.6988539766900165                 ,-0.15253629733022767                ,-0.941428706948112                  ,-0.549590961219179
-1.0250411362740324                 ,1.5507962715405186                  ,0.04545080317176314                 ,-0.698961404020488                  ,-0.15302039137440185                ,-0.9421867434024221                 ,-0.5504008964774905
-1.0245476590955973                 ,1.5524735892004224                  ,0.05146211252451117                 ,-0.6990867359060379                 ,-0.15343001018085833                ,-0.9430711089867663                 ,-0.5511568319517028
-1.0240541819171622                 ,1.554150906860326                   ,0.0574734218772592                  ,-0.6992299723466665                 ,-0.15391410422503254                ,-0.9439554951291462                 ,-0.5519127674259153
-1.0235607047387272                 ,1.555808491390178                   ,0.0635731291954026                  ,-0.699373208787295                  ,-0.15436095565133878                ,-0.9447135315834565                 ,-0.5527227026842266
-1.0231001246048965                 ,1.557485809050082                   ,0.06984964895806092                 ,-0.6994806361177666                 ,-0.15477057445779527                ,-0.9454715680377668                 ,-0.5535326291563706
-1.0226395444710656                 ,1.559123660449882                   ,0.07621456668611462                 ,-0.6996238725583952                 ,-0.15521742588410148                ,-0.9463559541801467                 ,-0.5543425644146819
-1.0221789674100021                 ,1.5607615102441879                  ,0.08266789063642577                 ,-0.6997312998888667                 ,-0.155627044690558                  ,-0.9472403197644909                 ,-0.5552064906709248
-1.0217841844381472                 ,1.5623796269084418                  ,0.08920961255213228                 ,-0.6998745363294953                 ,-0.15607389611686423                ,-0.9479983562188012                 ,-0.5560164259292361
-1.0213894045390595                 ,1.5639977435726957                  ,0.09575133446783882                 ,-0.6999819636599668                 ,-0.1564835149233207                 ,-0.9487563926731114                 ,-0.5568803521854789
-1.0209946246399715                 ,1.5655961287123918                  ,0.10255825853659356                 ,-0.7001252001005953                 ,-0.15685590110992745                ,-0.9495144291274217                 ,-0.5576362876596914
-1.0206656419028597                 ,1.5671945138520882                  ,                                    ,-0.7002326274310667                 ,-0.15726551991638393                ,-0.9503988152698015                 ,-0.5585002139159342
-1.0203366591657477                 ,1.5687534311261866                  ,0.10945358882760577                 ,-0.7003579593166168                 ,-0.15756342086725478                ,-0.9512832014121814                 ,-0.5593101403880782
-1.0200076764286359                 ,1.5703320815303365                  ,0.11643731708401334                 ,-0.7004653866470884                 ,-0.15797303967371124                ,-0.9520412378664918                 ,-0.560174066644321
-1.019711590736128                  ,1.5718712672798774                  ,0.12368625575033118                 ,-0.7005728139775598                 ,                                    ,-0.9526729246327323                 ,-0.5609300021185335
-1.019448405160992                  ,1.5734499176840275                  ,0.1311119903474398                  ,-0.7006981458631096                 ,                                    ,-0.9535573107751124                 ,-0.5617939283747764
-1.01921811663046                   ,1.5749891018280737                  ,0.1385377332014105                  ,-0.7008234777486598                 ,                                    ,-0.9543153472294226                 ,-0.5625498638489888
-1.0189878280999283                 ,1.5765085528420681                  ,0.1459634760553812                  ,-0.7009488096342099                 ,                                    ,-0.9551997333718024                 ,-0.5634137901052316
-1.0187575395693964                 ,1.5780082723315052                  ,0.15356601484014265                 ,-0.7010741415197598                 ,                                    ,-0.9560840989561465                 ,-0.564169725579444
-1.0185601480834692                 ,1.5795079918209423                  ,0.16116855362490412                 ,-0.7012173779603884                 ,-0.1584198911000175                 ,-0.9568421354104569                 ,-0.5650336518356869
-1.0183627596703086                 ,1.5809682434447807                  ,0.168859498631923                   ,-0.7013427098459385                 ,-0.158829509906474                  ,-0.9577265215528368                 ,-0.5658975780919298
-1.0181653712571483                 ,1.5823890304140105                  ,0.17681564579199013                 ,-0.7014859462865671                 ,-0.1592018860950625                 ,-0.9584845580071472                 ,-0.5667615043481725
-1.0180008798885922                 ,1.5838295489077976                  ,0.18477179295205723                 ,-0.7016112781721171                 ,-0.15964873752136874                ,-0.959368944149527                  ,-0.5675714396064838
-1.0178692886374077                 ,1.5852306011414807                  ,0.1928163463343818                  ,-0.7017366100576672                 ,-0.16009558894767498                ,-0.9602533302919067                 ,-0.5683813660786279
-1.0177047972688518                 ,1.5866316533751637                  ,0.2011261018697546                  ,-0.7018619419432173                 ,-0.16050520775413146                ,-0.9611377164342868                 ,-0.5691913013369391
-1.0175732029449                    ,1.5880327072143416                  ,0.2094358574051274                  ,-0.7019872738287671                 ,                                    ,-0.9620221025766666                 ,-0.5700012365952505
-1.0174416086209486                 ,1.589433761053519                   ,0.21801082335041044                 ,-0.7021126057143172                 ,-0.16084035132287025                ,-0.962780139030977                  ,-0.5708651628514932
-1.0173429113416013                 ,                                    ,0.22658578103883148                 ,-0.702255842154946                  ,-0.1612872127471947                 ,-0.9636645251733569                 ,-0.5716750981098045
-1.0172113170176496                 ,1.5908150801571503                  ,0.2352491449495099                  ,-0.7023632694854175                 ,-0.1615851136980655                 ,-0.9645489113157367                 ,-0.5725390243660474
-1.0171126228110694                 ,1.592176667736224                   ,0.2440009150824458                  ,-0.7024706968158887                 ,-0.161994732504522                  ,-0.9654332974581166                 ,-0.5734029506222903
-1.016981028487118                  ,1.5935185205797517                  ,0.25275268521538174                 ,-0.7025781241463602                 ,                                    ,-0.9664440127305304                 ,-0.5742668768785331
-1.0168823312077706                 ,1.5948603734232794                  ,0.26168125127910835                 ,-0.7027034560319103                 ,-0.16232987607326077                ,-0.9674547280029442                 ,-0.5751308031347758
-1.016750736883819                  ,                                    ,0.270609817342835                   ,-0.7028287879174603                 ,-0.1627394948797173                 ,-0.9683391141453239                 ,-0.5759407383930871
-1.0166520396044716                 ,1.5961627600067032                  ,0.27962678137195707                 ,-0.7029541198030103                 ,-0.16307463844845607                ,-0.9693498294177378                 ,-0.57680466464933
-1.0165533453978914                 ,1.5974848797201793                  ,0.2887321516233366                  ,-0.7030794516885603                 ,-0.16344702463506283                ,-0.9702342155601177                 ,-0.5776145999076412
-1.0164546511913113                 ,                                    ,0.29783752187471607                 ,-0.7031868790190319                 ,-0.16381940082365135                ,-0.970992252014428                  ,-0.5784785261638841
-1.016355953911964                  ,1.598767534779045                   ,0.307031290091491                   ,-0.7033122109045818                 ,-0.16415454439239013                ,-0.9718766381568078                 ,-0.5793424524201269
-1.0162572566326167                 ,1.600010723577808                   ,0.3162250583082658                  ,-0.7034196382350534                 ,-0.16456416319884665                ,-0.9726346746111182                 ,-0.5802603784604686
-1.0161585593532694                 ,1.6012341792465186                  ,0.3255072327472981                  ,-0.7035449701206034                 ,-0.1648248315298677                 ,-0.973519060753498                  ,-0.5811243047167114
-1.0160927621912936                 ,1.602418167049631                   ,0.3348778051517259                  ,-0.7036523974510748                 ,-0.16519720771845622                ,-0.9744034468958779                 ,-0.5820422307570531
-1.0160269650293179                 ,1.6035824233281861                  ,0.34433677552154895                 ,-0.7037598247815463                 ,-0.165532351287195                  ,-0.9752878330382577                 ,-0.5828521572291971
-1.015961167867342                  ,1.604746679606741                   ,0.3537073479259767                  ,-0.7038672521120177                 ,-0.16590473747380177                ,-0.9761722191806377                 ,-0.5837160834854399
-1.0158953707053662                 ,1.605871468019698                   ,0.36316631829579976                 ,-0.7040104885526461                 ,-0.16627711366239029                ,-0.9770566053230176                 ,-0.5845260099575839
-1.0158295766161574                 ,1.6069765233026032                  ,0.37262528866562283                 ,-0.7041179158831177                 ,-0.1666494898509788                 ,-0.9779409914653975                 ,-0.5854979269958571
-1.0157637825269488                 ,1.6080026460653007                  ,0.3821726652577033                  ,-0.7042253432135892                 ,-0.16702187603758556                ,-0.9789517067378113                 ,-0.5863618532520999
-1.0156979884377402                 ,1.6089893025678945                  ,0.3918084480720414                  ,-0.7043327705440607                 ,-0.16735701960632432                ,-0.9798360928801911                 ,-0.5872797705062742
-1.0155992942311598                 ,1.6099562259404365                  ,0.4013558246641219                  ,-0.7044581024296107                 ,-0.16769216317506308                ,-0.980720479022571                  ,-0.5880897057645855
-1.0155663971865554                 ,1.610863949922823                   ,0.41099159922159784                 ,-0.7045834343151607                 ,-0.16802730674380192                ,-0.9817311942949847                 ,-0.5890076318049272
-1.015533497069184                  ,                                    ,0.4205389758136783                  ,-0.7046908616456322                 ,-0.16839969293040866                ,-0.9826155598793288                 ,-0.58987155806117
-1.0154348028626037                 ,1.6117124745150537                  ,0.43017475037115427                 ,-0.7047982889761036                 ,-0.16880931173686511                ,-0.9836262751517425                 ,-0.5908434750994432
-1.0154019027452323                 ,1.6124623350625191                  ,0.43989893115088763                 ,-0.7049057163065752                 ,-0.16910721268773596                ,-0.9846369904241563                 ,-0.591707401355686
